uid49275	D	w
uid49276	A	m
uid49277	CH	m
uid49278	D	m
uid49279	D	w
uid49280	CH	w
uid49281	A	w
uid49282	CH	m
uid49283	A	m
uid49284	A	w
uid49285	D	w
uid49286	D	w
uid49287	D	m
uid49288	D	w
uid49289	D	m
uid49290	D	m
uid49291	A	m
uid49292	A	w
uid49293	A	w
uid49294	D	w
uid49295	D	w
uid49296	A	w
uid49297	D	w
uid49298	CH	w
uid49299	D	m
uid49300	D	m
uid49301	D	w
uid49302	D	m
uid49303	D	w
uid49304	A	m
uid49305	D	w
uid49306	D	w
uid49307	CH	m
uid49308	D	m
uid49309	D	m
uid49310	D	m
uid49311	D	w
uid49312	A	w
uid49313	A	m
uid49314	D	m
uid49315	A	m
uid49316	CH	m
uid49317	A	m
uid49318	A	w
uid49319	D	w
uid49320	D	w
uid49321	A	m
uid49322	A	m
uid49323	D	m
uid49324	D	w
uid49325	D	m
uid49326	A	m
uid49327	D	w
uid49328	A	w
uid49329	D	m
uid49330	D	w
uid49331	D	w
uid49332	D	w
uid49333	D	w
uid49334	A	w
uid49335	A	w
uid49336	D	m
uid49337	D	m
uid49338	D	w
uid49339	D	w
uid49340	A	w
uid49341	D	m
uid49342	A	w
uid49343	A	w
uid49344	D	w
uid49345	CH	w
uid49346	A	w
uid49347	D	w
uid49348	D	w
uid49349	CH	w
uid49350	D	m
uid49351	CH	w
uid49352	D	w
uid49353	D	w
uid49354	A	m
uid49355	CH	m
uid49356	CH	m
uid49357	D	w
uid49358	D	w
uid49359	A	w
uid49360	D	w
uid49361	D	w
uid49362	A	w
uid49363	CH	w
uid49364	D	m
uid49365	CH	m
uid49366	CH	w
uid49367	A	m
uid49368	D	w
uid49369	D	w
uid49370	CH	w
uid49371	A	m
uid49372	CH	w
uid49373	D	w
uid49374	CH	m
uid49375	A	w
uid49376	CH	m
uid49377	A	w
uid49378	D	w
uid49379	CH	w
uid49380	D	w
uid49381	A	w
uid49382	D	w
uid49383	D	w
uid49384	D	w
uid49385	A	m
uid49386	CH	w
uid49387	D	w
uid49388	CH	w
uid49389	A	w
uid49390	CH	w
uid49391	D	w
uid49392	D	m
uid49393	CH	m
uid49394	A	m
uid49395	D	m
uid49396	D	w
uid49397	A	w
uid49398	D	w
uid49399	D	w
uid49400	D	w
uid49401	CH	m
uid49402	CH	w
uid49403	D	m
uid49404	D	m
uid49405	A	m
uid49406	A	m
uid49407	A	w
uid49408	CH	m
uid49409	A	m
uid49410	A	m
uid49411	D	w
uid49412	D	w
uid49413	A	w
uid49414	A	w
uid49415	A	w
uid49416	D	w
uid49417	A	m
uid49418	A	m
uid49419	D	w
uid49420	A	w
uid49421	D	w
uid49422	A	w
uid49423	A	w
uid49424	CH	w
uid49425	D	m
uid49426	D	w
uid49427	D	m
uid49428	D	w
uid49429	D	m
uid49430	D	m
uid49431	D	m
uid49432	CH	w
uid49433	CH	w
uid49434	D	m
uid49435	A	w
uid49436	D	w
uid49437	D	w
uid49438	A	m
uid49439	CH	m
uid49440	D	w
uid49441	D	w
uid49442	A	m
uid49443	D	w
uid49444	A	w
uid49445	A	w
uid49446	A	w
uid49447	A	w
uid49448	D	w
uid49449	D	m
uid49450	A	w
uid49451	D	w
uid49452	A	w
uid49453	A	m
uid49454	D	w
uid49455	CH	m
uid49456	A	m
uid49457	CH	w
uid49458	D	w
uid49459	A	m
uid49460	A	m
uid49461	CH	m
uid49462	D	m
uid49463	A	w
uid49464	A	w
uid49465	A	m
uid49466	CH	w
uid49467	D	w
uid49468	D	m
uid49469	CH	m
uid49470	A	w
uid49471	A	w
uid49472	CH	w
uid49473	CH	m
uid49474	D	m
uid49475	D	m
uid49476	D	w
uid49477	A	w
uid49478	D	w
uid49479	A	w
uid49480	D	w
uid49481	CH	m
uid49482	D	m
uid49483	D	w
uid49484	CH	w
uid49485	D	m
uid49486	D	w
uid49487	A	w
uid49488	CH	m
uid49489	CH	w
uid49490	A	m
uid49491	A	w
uid49492	D	w
uid49493	CH	w
uid49494	CH	m
uid49495	CH	w
uid49496	D	m
uid49497	D	w
uid49498	A	m
uid49499	A	w
uid49500	D	w
uid49501	CH	m
uid49502	CH	w
uid49503	CH	w
uid49504	D	w
uid49505	A	w
uid49506	A	w
uid49507	A	m
uid49508	A	w
uid49509	CH	m
uid49510	D	w
uid49511	D	m
uid49512	A	m
uid49513	CH	w
uid49514	D	w
uid49515	D	w
uid49516	A	m
uid49517	A	m
uid49518	A	w
uid49519	D	m
uid49520	D	w
uid49521	D	w
uid49522	CH	w
uid49523	CH	w
uid49524	A	w
uid49525	CH	w
uid49526	D	m
uid49527	CH	w
uid49528	D	w
uid49529	D	w
uid49530	CH	w
uid49531	D	w
uid49532	A	m
uid49533	CH	w
uid49534	D	w
uid49535	A	m
uid49536	CH	w
uid49537	D	w
uid49538	D	w
uid49539	D	w
uid49540	D	w
uid49541	D	m
uid49542	D	w
uid49543	A	w
uid49544	CH	w
uid49545	D	w
uid49546	D	w
uid49547	CH	w
uid49548	CH	m
uid49549	D	w
uid49550	A	m
uid49551	CH	m
uid49552	A	m
uid49553	D	w
uid49554	A	w
uid49555	D	m
uid49556	D	w
uid49557	A	w
uid49558	A	w
uid49559	A	w
uid49560	D	m
uid49561	CH	w
uid49562	D	w
uid49563	D	w
uid49564	CH	m
uid49565	A	w
uid49566	A	m
uid49567	A	w
uid49568	A	w
uid49569	D	w
uid49570	D	m
uid49571	D	w
uid49572	D	w
uid49573	D	w
uid49574	CH	m
uid49575	CH	w
uid49576	D	w
uid49577	D	m
uid49578	D	w
uid49579	D	w
uid49580	D	m
uid49581	CH	m
uid49582	A	m
uid49583	D	w
uid49584	CH	w
uid49585	D	w
uid49586	A	m
uid49587	D	w
uid49588	CH	w
uid49589	A	m
uid49590	A	m
uid49591	A	m
uid49592	D	w
uid49593	CH	w
uid49594	A	w
uid49595	D	m
uid49596	D	m
uid49597	D	m
uid49598	A	m
uid49599	D	m
uid49600	A	m
uid49601	D	w
uid49602	D	m
uid49603	D	w
uid49604	D	w
uid49605	D	m
uid49606	CH	m
uid49607	A	w
uid49608	D	w
uid49609	D	m
uid49610	D	w
uid49611	A	w
uid49612	A	m
uid49613	CH	m
uid49614	CH	w
uid49615	A	w
uid49616	D	m
uid49617	D	m
uid49618	D	m
uid49619	CH	m
uid49620	CH	m
uid49621	A	w
uid49622	D	w
uid49623	A	m
uid49624	A	m
uid49625	D	w
uid49626	D	w
uid49627	D	m
uid49628	D	w
uid49629	D	w
uid49630	CH	w
uid49631	D	w
uid49632	D	m
uid49633	CH	m
uid49634	D	w
uid49635	CH	w
uid49636	A	w
uid49637	D	w
uid49638	D	w
uid49639	D	m
uid49640	D	m
uid49641	D	m
uid49642	D	w
uid49643	D	w
uid49644	A	m
uid49645	D	m
uid49646	D	m
uid49647	D	w
uid49648	A	w
uid49649	D	m
uid49650	D	w
uid49651	D	w
uid49652	D	m
uid49653	CH	w
uid49654	A	m
uid49655	A	w
uid49656	A	m
uid49657	A	w
uid49658	A	w
uid49659	CH	m
uid49660	A	w
uid49661	D	w
uid49662	D	w
uid49663	D	w
uid49664	D	w
uid49665	A	m
uid49666	D	w
uid49667	D	w
uid49668	D	m
uid49669	CH	m
uid49670	CH	w
uid49671	D	w
uid49672	D	m
uid49673	D	w
uid49674	A	w
uid49675	A	w
uid49676	CH	w
uid49677	D	m
uid49678	CH	w
uid49679	D	w
uid49680	A	m
uid49681	A	m
uid49682	D	w
uid49683	A	w
uid49684	A	m
uid49685	D	m
uid49686	A	w
uid49687	A	m
uid49688	D	w
uid49689	CH	w
uid49690	D	m
uid49691	D	m
uid49692	A	w
uid49693	CH	m
uid49694	D	w
uid49695	A	w
uid49696	CH	w
uid49697	A	w
uid49698	D	w
uid49699	CH	m
uid49700	D	w
uid49701	D	m
uid49702	D	m
uid49703	D	w
uid49704	D	w
uid49705	D	w
uid49706	D	w
uid49707	CH	w
uid49708	A	w
uid49709	CH	w
uid49710	D	m
uid49711	D	w
uid49712	D	w
uid49713	D	w
uid49714	A	w
uid49715	CH	w
uid49716	CH	w
uid49717	D	m
uid49718	D	w
uid49719	D	w
uid49720	CH	w
uid49721	A	w
uid49722	D	w
uid49723	D	m
uid49724	CH	m
uid49725	CH	m
uid49726	D	w
uid49727	D	w
uid49728	CH	w
uid49729	A	w
uid49730	CH	m
uid49731	A	w
uid49732	D	m
uid49733	A	w
uid49734	A	w
uid49735	CH	w
uid49736	CH	m
uid49737	D	m
uid49738	D	m
uid49739	D	w
uid49740	D	w
uid49741	D	w
uid49742	CH	m
uid49743	D	w
uid49744	CH	m
uid49745	D	w
uid49746	D	w
uid49747	D	w
uid49748	A	m
uid49749	CH	w
uid49750	A	w
uid49751	A	w
uid49752	CH	m
uid49753	A	w
uid49754	D	m
uid49755	D	m
uid49756	D	m
uid49757	CH	m
uid49758	D	w
uid49759	CH	m
uid49760	D	w
uid49761	CH	w
uid49762	D	w
uid49763	A	w
uid49764	A	w
uid49765	D	m
uid49766	A	m
uid49767	A	m
uid49768	D	m
uid49769	CH	w
uid49770	CH	m
uid49771	D	m
uid49772	D	w
uid49773	A	w
uid49774	D	w
uid49775	D	w
uid49776	D	m
uid49777	CH	w
uid49778	D	w
uid49779	A	w
uid49780	CH	m
uid49781	CH	m
uid49782	D	w
uid49783	D	w
uid49784	CH	w
uid49785	D	w
uid49786	D	w
uid49787	D	m
uid49788	D	m
uid49789	D	m
uid49790	D	m
uid49791	A	w
uid49792	A	w
uid49793	CH	w
uid49794	D	w
uid49795	D	m
uid49796	D	w
uid49797	D	w
uid49798	D	w
uid49799	A	w
uid49800	D	m
uid49801	CH	w
uid49802	A	w
uid49803	A	m
uid49804	D	w
uid49805	A	m
uid49806	A	m
uid49807	CH	m
uid49808	D	w
uid49809	CH	w
uid49810	CH	w
uid49811	A	w
uid49812	D	w
uid49813	D	m
uid49814	D	w
uid49815	CH	m
uid49816	D	w
uid49817	D	m
uid49818	A	m
uid49819	A	m
uid49820	A	w
uid49821	CH	w
uid49822	D	m
uid49823	CH	w
uid49824	CH	w
uid49825	D	w
uid49826	A	m
uid49827	D	w
uid49828	D	w
uid49829	CH	m
uid49830	D	w
uid49831	A	m
uid49832	D	w
uid49833	CH	w
uid49834	CH	m
uid49835	A	w
uid49836	A	m
uid49837	D	m
uid49838	D	w
uid49839	D	m
uid49840	D	m
uid49841	A	m
uid49842	D	w
uid49843	CH	w
uid49844	D	m
uid49845	CH	w
uid49846	CH	m
uid49847	CH	w
uid49848	A	m
uid49849	D	m
uid49850	A	w
uid49851	CH	w
uid49852	D	m
uid49853	CH	w
uid49854	D	w
uid49855	CH	w
uid49856	CH	w
uid49857	CH	m
uid49858	D	w
uid49859	CH	w
uid49860	CH	m
uid49861	D	w
uid49862	D	m
uid49863	D	m
uid49864	D	m
uid49865	D	w
uid49866	A	w
uid49867	A	w
uid49868	D	w
uid49869	D	w
uid49870	D	w
uid49871	A	m
uid49872	D	w
uid49873	D	w
uid49874	CH	w
uid49875	A	w
uid49876	D	w
uid49877	D	w
uid49878	D	w
uid49879	A	w
uid49880	D	m
uid49881	D	m
uid49882	A	m
uid49883	D	m
uid49884	D	w
uid49885	A	w
uid49886	D	w
uid49887	CH	w
uid49888	D	w
uid49889	CH	m
uid49890	D	w
uid49891	A	m
uid49892	D	m
uid49893	D	w
uid49894	D	w
uid49895	D	w
uid49896	D	w
uid49897	CH	w
uid49898	A	m
uid49899	CH	w
uid49900	A	m
uid49901	A	m
uid49902	D	w
uid49903	D	m
uid49904	D	w
uid49905	D	w
uid49906	CH	m
uid49907	A	w
uid49908	A	w
uid49909	CH	w
uid49910	D	m
uid49911	CH	w
uid49912	A	w
uid49913	CH	w
uid49914	CH	m
uid49915	A	w
uid49916	A	w
uid49917	A	w
uid49918	CH	m
D	m
uid49920	D	w
uid49921	D	w
uid49922	D	m
uid49923	CH	w
uid49924	A	m
uid49925	D	w
uid49926	A	m
uid49927	D	m
uid49928	D	w
uid49929	A	w
uid49930	D	m
uid49931	A	m
uid49932	D	m
uid49933	D	w
uid49934	CH	w
uid49935	D	w
uid49936	D	m
uid49937	CH	m
uid49938	D	m
uid49939	D	w
uid49940	D	m
uid49941	A	w
uid49942	A	m
uid49943	A	w
uid49944	D	w
uid49945	D	w
uid49946	CH	m
uid49947	CH	w
uid49948	A	w
uid49949	D	m
uid49950	A	m
uid49951	D	m
uid49952	D	m
uid49953	CH	w
uid49954	D	w
uid49955	CH	w
uid49956	D	m
uid49957	CH	m
uid49958	D	w
uid49959	A	w
uid49960	A	m
uid49961	CH	w
uid49962	A	w
uid49963	CH	m
uid49964	A	m
uid49965	D	w
uid49966	D	w
uid49967	CH	w
uid49968	A	w
uid49969	D	w
uid49970	D	w
uid49971	D	w
uid49972	D	w
uid49973	CH	w
uid49974	CH	w
uid49975	D	m
uid49976	D	w
uid49977	D	m
uid49978	A	w
uid49979	D	w
uid49980	A	m
uid49981	A	w
uid49982	CH	w
uid49983	D	w
uid49984	CH	w
uid49985	A	w
uid49986	A	w
uid49987	D	w
uid49988	D	m
uid49989	CH	w
uid49990	D	w
uid49991	D	w
uid49992	CH	w
uid49993	CH	w
uid49994	A	w
uid49995	D	w
uid49996	A	m
uid49997	D	w
uid49998	CH	w
uid49999	A	w
uid50000	D	m
uid50001	D	w
uid50002	D	m
uid50003	D	w
uid50004	CH	w
uid50005	D	m
uid50006	CH	m
uid50007	CH	m
uid50008	CH	m
uid50009	D	w
uid50010	D	w
uid50011	A	w
uid50012	A	w
uid50013	CH	w
uid50014	D	w
uid50015	D	m
uid50016	D	m
uid50017	A	m
uid50018	D	w
uid50019	CH	w
uid50020	A	w
uid50021	D	m
uid50022	D	m
uid50023	D	m
uid50024	D	m
uid50025	A	m
uid50026	D	m
uid50027	CH	m
uid50028	D	w
uid50029	D	w
uid50030	CH	w
uid50031	A	w
uid50032	D	w
uid50033	CH	w
uid50034	D	w
uid50035	A	w
uid50036	D	w
uid50037	CH	w
uid50038	D	m
uid50039	A	m
uid50040	D	m
uid50041	D	m
uid50042	D	w
uid50043	CH	m
uid50044	CH	w
uid50045	D	w
uid50046	D	m
uid50047	A	w
uid50048	D	m
uid50049	D	m
uid50050	D	w
uid50051	D	w
uid50052	CH	w
uid50053	D	w
uid50054	D	w
uid50055	A	w
uid50056	A	m
uid50057	D	w
uid50058	D	w
uid50059	D	m
uid50060	D	w
uid50061	D	w
uid50062	A	w
uid50063	A	m
uid50064	CH	m
uid50065	A	m
uid50066	D	m
uid50067	CH	w
uid50068	D	w
uid50069	CH	w
uid50070	D	w
uid50071	D	w
uid50072	D	w
uid50073	D	m
uid50074	D	w
uid50075	A	w
uid50076	D	w
uid50077	D	w
uid50078	D	w
uid50079	D	m
uid50080	D	w
uid50081	CH	w
uid50082	D	w
uid50083	CH	w
uid50084	CH	m
uid50085	D	w
uid50086	CH	w
uid50087	D	w
uid50088	D	w
uid50089	D	m
uid50090	A	m
uid50091	A	w
uid50092	CH	w
uid50093	A	w
uid50094	A	w
uid50095	D	w
uid50096	D	m
uid50097	D	m
uid50098	D	m
uid50099	A	m
uid50100	CH	w
uid50101	A	w
uid50102	CH	w
uid50103	D	w
uid50104	CH	w
uid50105	D	m
uid50106	D	w
uid50107	A	m
uid50108	D	m
uid50109	D	w
uid50110	D	w
uid50111	A	w
uid50112	CH	w
uid50113	D	m
uid50114	CH	m
uid50115	D	w
uid50116	D	w
uid50117	D	w
uid50118	CH	w
uid50119	CH	w
uid50120	D	w
uid50121	D	m
uid50122	D	m
uid50123	D	w
uid50124	D	m
uid50125	D	w
uid50126	A	w
uid50127	CH	w
uid50128	D	m
uid50129	A	w
uid50130	D	w
uid50131	D	m
uid50132	D	m
uid50133	D	w
uid50134	A	m
uid50135	D	w
uid50136	D	w
uid50137	A	m
uid50138	D	m
uid50139	D	w
uid50140	A	w
uid50141	A	m
uid50142	D	m
uid50143	A	w
uid50144	A	w
uid50145	A	m
uid50146	D	w
uid50147	CH	w
uid50148	A	w
uid50149	A	w
uid50150	A	m
uid50151	CH	m
uid50152	D	m
uid50153	CH	m
uid50154	A	w
uid50155	D	m
uid50156	A	w
uid50157	D	m
uid50158	D	w
uid50159	A	w
uid50160	D	w
uid50161	CH	w
uid50162	CH	m
uid50163	D	m
uid50164	CH	m
uid50165	D	m
uid50166	CH	m
uid50167	CH	w
uid50168	A	w
uid50169	D	m
uid50170	D	w
uid50171	A	w
uid50172	A	m
uid50173	CH	w
uid50174	A	w
uid50175	D	m
uid50176	A	w
uid50177	CH	w
uid50178	CH	m
uid50179	CH	w
uid50180	A	w
uid50181	D	w
uid50182	D	m
uid50183	A	m
uid50184	A	w
uid50185	D	w
uid50186	CH	m
uid50187	A	m
uid50188	D	w
uid50189	A	w
uid50190	D	m
uid50191	A	w
uid50192	D	m
uid50193	CH	w
uid50194	A	w
uid50195	CH	m
uid50196	CH	m
uid50197	CH	w
uid50198	D	w
uid50199	D	m
uid50200	A	m
uid50201	D	w
uid50202	D	w
uid50203	A	m
uid50204	A	w
uid50205	D	m
uid50206	CH	m
uid50207	D	w
uid50208	D	w
uid50209	A	w
uid50210	CH	w
uid50211	D	w
uid50212	A	w
uid50213	A	w
uid50214	CH	w
uid50215	A	w
uid50216	A	m
uid50217	D	m
uid50218	A	m
uid50219	CH	w
uid50220	CH	w
uid50221	D	m
uid50222	CH	m
uid50223	D	m
uid50224	CH	m
uid50225	A	m
uid50226	A	m
uid50227	D	w
uid50228	D	w
uid50229	D	m
uid50230	CH	m
uid50231	D	m
uid50232	D	m
uid50233	D	w
uid50234	D	m
uid50235	A	m
uid50236	D	w
uid50237	A	m
uid50238	D	w
uid50239	CH	m
uid50240	A	m
uid50241	A	w
uid50242	CH	w
uid50243	D	w
uid50244	A	m
uid50245	CH	m
uid50246	D	w
uid50247	A	w
uid50248	D	w
uid50249	D	w
uid50250	A	m
uid50251	D	m
uid50252	A	w
uid50253	D	w
uid50254	D	w
uid50255	CH	m
uid50256	A	w
uid50257	CH	w
uid50258	D	w
uid50259	CH	m
uid50260	D	m
uid50261	A	w
uid50262	D	w
uid50263	D	m
uid50264	D	w
uid50265	D	m
uid50266	D	w
uid50267	A	w
uid50268	A	m
uid50269	A	m
uid50270	D	w
uid50271	CH	w
uid50272	D	m
uid50273	A	w
uid50274	D	w
uid50275	D	w
uid50276	D	w
uid50277	A	w
uid50278	CH	w
uid50279	D	w
uid50280	D	w
uid50281	CH	w
uid50282	D	w
uid50283	A	w
uid50284	D	m
uid50285	A	w
uid50286	A	m
uid50287	D	m
uid50288	CH	m
uid50289	D	w
uid50290	D	w
uid50291	CH	m
uid50292	D	m
uid50293	D	w
uid50294	A	w
uid50295	A	m
uid50296	D	w
uid50297	D	m
uid50298	A	w
uid50299	D	w
uid50300	D	w
uid50301	D	m
uid50302	CH	m
uid50303	D	m
uid50304	D	w
uid50305	D	w
uid50306	A	m
uid50307	A	m
uid50308	D	m
uid50309	D	m
uid50310	D	w
uid50311	CH	w
uid50312	D	w
uid50313	D	w
uid50314	D	m
uid50315	A	w
uid50316	A	w
uid50317	D	m
uid50318	D	w
uid50319	A	m
uid50320	D	w
uid50321	A	m
uid50322	A	w
uid50323	CH	w
uid50324	A	w
uid50325	A	w
uid50326	CH	w
uid50327	A	w
uid50328	D	w
uid50329	A	w
uid50330	CH	w
uid50331	D	m
uid50332	D	w
uid50333	CH	m
uid50334	D	m
uid50335	D	w
uid50336	CH	w
uid50337	A	w
uid50338	D	w
uid50339	A	m
uid50340	D	w
uid50341	A	m
uid50342	A	w
uid50343	A	w
uid50344	A	w
uid50345	D	w
uid50346	CH	w
uid50347	D	m
uid50348	A	m
uid50349	D	m
uid50350	D	m
uid50351	CH	w
uid50352	A	w
uid50353	CH	w
uid50354	A	w
uid50355	D	w
uid50356	A	m
uid50357	CH	m
uid50358	CH	m
uid50359	CH	w
uid50360	D	m
uid50361	A	w
uid50362	A	w
uid50363	D	m
uid50364	A	w
uid50365	D	m
uid50366	D	m
uid50367	CH	w
uid50368	D	m
uid50369	D	w
uid50370	A	m
uid50371	D	m
uid50372	A	w
uid50373	A	w
uid50374	A	w
uid50375	CH	w
uid50376	A	m
uid50377	D	w
uid50378	D	w
uid50379	D	m
uid50380	D	w
uid50381	D	m
uid50382	A	w
uid50383	D	m
uid50384	CH	w
uid50385	CH	w
uid50386	D	w
uid50387	D	m
uid50388	D	m
uid50389	CH	w
uid50390	A	w
uid50391	D	m
uid50392	CH	m
uid50393	D	w
uid50394	D	w
uid50395	D	w
uid50396	A	w
uid50397	D	w
uid50398	A	w
uid50399	D	w
uid50400	D	w
uid50401	A	w
uid50402	CH	m
uid50403	D	m
uid50404	A	w
uid50405	CH	m
uid50406	CH	m
uid50407	D	m
uid50408	A	m
uid50409	D	m
uid50410	A	m
uid50411	CH	m
uid50412	CH	m
uid50413	D	w
uid50414	D	w
uid50415	D	w
uid50416	D	w
uid50417	CH	w
uid50418	D	m
uid50419	D	m
uid50420	A	w
uid50421	CH	m
uid50422	A	m
uid50423	A	w
uid50424	D	m
uid50425	CH	w
uid50426	A	m
uid50427	A	w
uid50428	D	w
uid50429	D	w
uid50430	A	w
uid50431	A	w
uid50432	CH	m
uid50433	D	w
uid50434	D	m
uid50435	D	w
uid50436	CH	w
uid50437	A	w
uid50438	CH	m
uid50439	D	w
uid50440	D	w
uid50441	D	w
uid50442	A	w
uid50443	A	w
uid50444	A	m
uid50445	D	w
uid50446	CH	w
uid50447	D	w
uid50448	A	w
uid50449	A	w
uid50450	D	w
uid50451	A	w
uid50452	D	m
uid50453	D	m
uid50454	A	m
uid50455	D	w
uid50456	A	w
uid50457	D	w
uid50458	CH	w
uid50459	CH	w
uid50460	CH	w
uid50461	A	w
uid50462	D	w
uid50463	D	m
uid50464	CH	m
uid50465	D	m
uid50466	D	m
uid50467	D	w
uid50468	D	w
uid50469	A	m
uid50470	D	m
uid50471	A	m
uid50472	CH	m
uid50473	D	w
uid50474	D	w
uid50475	CH	m
uid50476	D	m
uid50477	D	w
uid50478	D	m
uid50479	A	w
uid50480	A	m
uid50481	CH	w
uid50482	D	w
uid50483	D	m
uid50484	D	w
uid50485	D	m
uid50486	CH	w
uid50487	CH	w
uid50488	D	m
uid50489	D	w
uid50490	A	m
uid50491	A	m
uid50492	D	m
uid50493	D	w
uid50494	D	m
uid50495	A	w
uid50496	CH	m
uid50497	D	w
uid50498	A	w
uid50499	D	m
uid50500	A	m
uid50501	A	w
uid50502	CH	m
uid50503	CH	w
uid50504	D	m
uid50505	A	w
uid50506	D	m
uid50507	CH	w
uid50508	D	m
uid50509	A	m
uid50510	D	w
uid50511	A	m
uid50512	CH	w
uid50513	D	w
uid50514	D	m
uid50515	D	w
uid50516	D	w
uid50517	D	w
uid50518	D	w
uid50519	A	w
uid50520	A	m
uid50521	A	w
uid50522	D	m
uid50523	D	w
uid50524	A	w
uid50525	D	w
uid50526	CH	m
uid50527	D	w
uid50528	D	w
uid50529	D	w
uid50530	A	w
uid50531	D	m
uid50532	A	m
uid50533	D	w
uid50534	A	w
uid50535	A	w
uid50536	A	w
uid50537	CH	m
uid50538	D	w
uid50539	D	w
uid50540	D	m
uid50541	CH	w
uid50542	D	w
uid50543	D	w
uid50544	A	m
uid50545	A	w
uid50546	D	w
uid50547	D	w
uid50548	A	w
uid50549	CH	w
uid50550	CH	m
uid50551	D	w
uid50552	A	w
uid50553	D	m
uid50554	D	m
uid50555	A	w
uid50556	D	w
uid50557	CH	w
uid50558	D	m
uid50559	A	w
uid50560	CH	w
uid50561	A	w
uid50562	D	w
uid50563	D	m
uid50564	D	m
uid50565	D	w
uid50566	D	w
uid50567	D	w
uid50568	CH	m
uid50569	A	m
uid50570	D	w
uid50571	A	w
uid50572	D	m
uid50573	D	w
uid50574	CH	w
uid50575	CH	w
uid50576	D	w
uid50577	D	w
uid50578	D	m
uid50579	CH	w
uid50580	A	m
uid50581	D	m
uid50582	A	w
uid50583	D	m
uid50584	A	m
uid50585	D	m
uid50586	A	w
uid50587	D	w
uid50588	D	w
uid50589	CH	w
uid50590	D	w
uid50591	D	m
uid50592	D	w
uid50593	D	m
uid50594	D	w
uid50595	A	m
uid50596	CH	m
uid50597	D	w
uid50598	D	m
uid50599	CH	w
uid50600	D	m
uid50601	A	w
uid50602	D	m
uid50603	D	w
uid50604	A	w
uid50605	A	m
uid50606	D	m
uid50607	CH	m
uid50608	D	m
uid50609	D	w
uid50610	CH	m
uid50611	D	w
uid50612	D	w
uid50613	D	w
uid50614	CH	w
uid50615	D	m
uid50616	A	w
uid50617	D	m
uid50618	D	m
uid50619	D	w
uid50620	D	m
uid50621	D	w
uid50622	D	w
uid50623	D	w
uid50624	D	w
uid50625	A	w
uid50626	A	m
uid50627	D	m
uid50628	D	w
uid50629	CH	m
uid50630	D	w
uid50631	D	w
uid50632	D	w
uid50633	A	w
uid50634	CH	m
uid50635	A	m
uid50636	D	w
uid50637	A	w
uid50638	D	w
uid50639	CH	w
uid50640	CH	m
uid50641	A	w
uid50642	CH	w
uid50643	A	w
uid50644	CH	m
uid50645	CH	w
uid50646	CH	w
uid50647	D	w
uid50648	A	w
uid50649	CH	w
uid50650	D	m
uid50651	A	m
uid50652	D	m
uid50653	D	w
uid50654	CH	w
uid50655	D	m
uid50656	CH	w
uid50657	D	w
uid50658	A	m
uid50659	D	m
uid50660	D	m
uid50661	CH	w
uid50662	CH	m
uid50663	D	m
uid50664	D	w
uid50665	A	m
uid50666	A	m
uid50667	A	m
uid50668	D	w
uid50669	D	m
uid50670	D	w
uid50671	A	m
uid50672	D	m
uid50673	CH	m
uid50674	A	m
uid50675	CH	w
uid50676	CH	m
uid50677	A	m
uid50678	A	m
uid50679	CH	w
uid50680	D	w
uid50681	A	m
uid50682	D	w
uid50683	CH	w
uid50684	D	w
uid50685	D	w
uid50686	D	m
uid50687	A	m
uid50688	CH	w
uid50689	CH	w
uid50690	A	w
uid50691	D	w
uid50692	D	m
uid50693	D	w
uid50694	A	w
uid50695	A	w
uid50696	D	m
uid50697	D	w
uid50698	D	w
uid50699	CH	m
uid50700	D	m
uid50701	D	m
uid50702	D	w
uid50703	D	m
uid50704	A	m
uid50705	D	m
uid50706	A	m
uid50707	D	m
uid50708	A	m
uid50709	A	m
uid50710	CH	w
uid50711	D	w
uid50712	D	w
uid50713	CH	w
uid50714	D	w
uid50715	A	m
uid50716	A	w
uid50717	A	m
uid50718	D	w
uid50719	D	w
uid50720	CH	m
uid50721	D	m
uid50722	A	w
uid50723	D	m
uid50724	D	w
uid50725	D	w
uid50726	D	w
uid50727	A	w
uid50728	CH	w
uid50729	D	w
uid50730	A	m
uid50731	CH	m
uid50732	A	w
uid50733	A	w
uid50734	A	m
uid50735	CH	m
uid50736	A	m
uid50737	A	w
uid50738	CH	w
uid50739	CH	m
uid50740	D	m
uid50741	D	w
uid50742	A	w
uid50743	CH	m
uid50744	A	m
uid50745	D	w
uid50746	D	m
uid50747	CH	w
uid50748	D	m
uid50749	A	w
uid50750	A	w
uid50751	CH	m
uid50752	D	w
uid50753	A	w
uid50754	D	w
uid50755	A	w
uid50756	A	m
uid50757	A	w
uid50758	D	w
uid50759	D	w
uid50760	CH	w
uid50761	A	m
uid50762	D	w
uid50763	CH	w
uid50764	A	m
uid50765	D	m
uid50766	CH	w
uid50767	D	w
uid50768	D	m
uid50769	CH	w
uid50770	A	m
uid50771	D	w
uid50772	A	m
uid50773	A	w
uid50774	CH	w
uid50775	A	w
uid50776	D	m
uid50777	D	w
uid50778	CH	w
uid50779	CH	m
uid50780	A	m
uid50781	D	w
uid50782	A	m
uid50783	D	m
uid50784	D	m
uid50785	D	w
uid50786	A	w
uid50787	A	w
uid50788	D	m
uid50789	CH	m
uid50790	A	m
uid50791	CH	w
uid50792	D	w
uid50793	CH	m
